,newid,event_code_new
18355,3850741.298,.fnnnnnnb.b.pf.pfbbbb.ffffb.ccc
18357,3850841.089,SSS.cccccccc.cccsp.cp
18359,3852380.384,bpswpsppsssplp
18362,3852662.337,ssp.bbbswssb
18364,3852999.737,spsp.wsss.s.spp
18366,3853093.288,swssssppfp.psp.
18368,3853525.626,.bbs.f.ssbbb.bb.ss.
18371,3854124.178,.nnbflSSbbbblb.l.bbb.lbbbbs.sfbnlbpfpn.bb
18373,3854612.471,ssssssssssbs
18375,3854887.043,.c.c.c.bSlSbbSbbbbb
18376,3855035.063,p.p.wssppsl
18378,3855796.275,.bssSswsSpppsssseseppplbb
18379,3855970.232,bbbbspsppspss
18384,3856491.973,.bbbfp.p.bbtfbbbbbbbt.tttttttttttttttttttttttttttttbbtttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttnnttttt.tt.ttt.tb.n.
18385,3856611.107,.SSsSSsSssSsSsSSssSp
18387,3856675.825,.c.f.b.bt.b.b.b.sp.bp
18388,3856744.664,.cbb.bbb.peb
18389,3857472.39,S.lbbbSp.S.ps.pffss
18397,3859599.628,sspppwpsnbss.cnnnc
18398,3860910.442,.spppppppSSssseSSs
18399,3861113.717,.f.fbfssfnbp.p.bb.b.bbf
18402,3861762.714,bppSs.pepllpSf
18407,3862802.126,ssfppppfffppwsppppsssp
18410,3863005.117,ssspSSsbspsspppppppppSpSppS
18411,3863160.028,.pps.b.bSbbppppSfppbb
18416,3864087.84,f.ppppppsSf
18417,3864146.736,cSpeSSsSssSSSSfSsSfssppSS.bbb.bb.
18420,3864839.37,spsSSsSpSSSssSsS
18425,3866195.101,s.ssspsssspppsssS
18426,3866261.505,SsSssSsSsSSsSSnn.bbnbfff.b
18428,3866705.885,.bppsSssSsp.p.bb.s.pcspwlspwspswsspbb.bsf.pppSs.f.bSb.fssfsspSSspp
18429,3867086.372,.bpbbbbtbbtb.
18432,3867615.853,ppsssssppssppsps
18435,3867759.467,Ssssssssss.p.s
18437,3868097.425,bbbbbswsSsSl.f.nnssf.swpsfbbbbbfbfbbbb.bbnn.Sbtfbbttttttttttttttttfn.ttffttttt.ttb.btbbbbbbbbttbbtb.btt.ppf.fSs.sssefsSSb
18439,3869250.789,.sSf.pfpf.spppSpS
18440,3869332.68,f.pppf.s.fbfpn.b.cssc
18443,3870394.803,SpbbppspSSSpppsSsS
18444,3870476.619,.ppsp.lssspsssspspppppppsswsp
18445,3870979.571,sspsssss.sppl
18446,3871161.416,bsSbSlpss.s.nn
18451,3872453.421,bbbbbbbbfsp.cb
18452,3872474.52,sSppssSSpssS.in.f.Slbb
18454,3872729.978,b.bbb.b.ccccp
18462,3873848.054,.fnb.f.sssssfsssSp.psSp.p.fssf
18463,3874322.432,lSe.ssSsSpppp
18464,3874457.236,SSsSSpSSps.SSSps
18465,3874512.785,.t.tt.t.ttt.ss
18466,3874680.297,.lSsppppbbp.psp.p
18471,3875546.353,.p.pSpspsSsSsSpS.p.
18472,3875634.358,.bb.bbb.bScbcS.S.bScbS.bbb.S.cSc.cSbbwspppp
18474,3876323.425,ffbcSpb.ppfbnnfc.
18477,3876680.08,bbSppb.cf.bbb.b.b.bbbs.b.l.be.b.bbb.bbbbb.bb.bb.bbbbb.b.bbb.b.bbb.bb.blcb.b.bbfb.bbbbbbbbbbbblbb.bbbbbll.bbl.b.b.b.bb.b.bbblsbb.b.b.b.bbb.b.bbbl.pbb.bb.bb.b.bb
18479,3877021.074,.n.nfbbbbbb.ebn.fn.
18481,3877352.08,.f.SsssSS.Sp.sppSsSSS.sfs.SS
18482,3877601.814,ppplswsssspppppp
18483,3877664.204,bbbbbbb.sps
18485,3878389.904,ppppppppppspppppsp
18486,3878482.017,bbsspsSspssspss
18487,3878488.28,.cbb.bbb.b.lsspspswswss.sp
18490,3879515.128,lblbsssssssssppeslsslb
18491,3879584.069,.bbbb.lssSS.S.SSSS.bScS.sslbbb.bbb.p.b.p.b.b.c.bS.bSbbbbcS.bc.Sbl.bbb.bSb.Sl.bbs.b.cb.b.Sbb.bbbbbbb.lplbbb.bbblbbbbbsplspb.blbbbbsbbbb.bb.bbbbb.bbbbbbbb
18494,3880331.563,bbbsssspS.S.
18499,3880974.129,.Sswswp.bslbe
18502,3881282.867,bbSSpppppbb
18504,3882056.121,SppSfppppbbfpspSpSp
18505,3882442.997,.llsSppssSpSSsSSssSSsSpSsSsSssslblsSsss.nnn.nn.b.b.s.b.
18508,3883530.428,n.nb.bnflbp
18509,3883548.947,SSlbt.n.bsS
18513,3884358.476,.ssppssbbcsbbfss.f.b.pspfSpspSs.f.S.bbbcbcccc.
18514,3884783.997,Slbpewsps.ppppSlppe
18515,3884949.414,.f.ff.b.fbbb
18516,3885488.682,.eswsSs.ss.sss
18522,3886830.267,fsssspsp.ppfp.
18523,3886899.194,.lpssSssssssslSf
18525,3887557.01,.f.fppppppps.pSpn.ccnnnbf.spff.psppppspccnccspbnnnbf.bfss.pss.pc.p
18529,3888591.062,bbbbbbbffbbfbff.fS.p.pSsffpp.bb.n.ii.fn.bb
18534,3889432.885,psslbbbsse.
18535,3890260.728,nnn.bbbblc.c.ccc.bcccnnncccc.nn.cc.c
18536,3890286.158,S.bc.bp.ffsfSSspc.
18538,3890441.242,ppps.ppsppp
18541,3890695.13,sSsSppSssppbsps.ppSfpSbbbbf
18542,3890714.394,.s.psp.s.l.s
18545,3891013.917,cbbbbc.ccc.b.c.c.c.s.f.f.ff.p.i.f.ffpppps.cc.cccccccccccc.c.ccc.b.psp.spp.ps.pfp.p
18548,3892623.461,fsppSbbSsSw.ppbb.ssbbblw.f.fss
18553,3893493.419,.b.bbb.f.cc.b.bbb.b.s.bfs.bbbb.bb.p.b.t.b.b.b.bbbbttttttttttnntbttntttbbb.nttttttttbttttbbbtttttttttttnbbbbttttttttbttttttttnttt.ttttb.ft.ttt.nttnnnttttttb.bbttnbbt.bt.bbbbbb.cccccccb.bb.bibtt.ttttb.bb.f.f.f.f.pffbfb.c.bbbbbbbbb.bbbbbbbbbsssspppebbbbbbbbbbbbbbbbbbbbbbbbbbb.b.nbb.bbttnbttbbbbbb.bbbbbb.bbb.bb.bb.bbbb.p.bb.b.b.bfff.b.b.bb.bbbbbtb.bb
18557,3893713.318,.bbb.bbb.nnnppppsSsSssSp
18560,3894452.751,.c.cb.p.pf.pfsfs.c.
18561,3894508.411,.ssssppss.bb.b.S.lblbbbbS.bbfbb
18562,3894615.066,.bfn.bb.lSSSlspSsllSbbbbn.bS.b.n.b.b.
18566,3895132.928,SS.SS.bbbbbbbbbbbbbbbbbbbbbbbbbbbb.bbbbbbbbbbbbtbbbbbbbbbbbbbbbbbbbn
18569,3895515.432,fcnnnnnnnnnnnfbcccccccccccccc.s.bb.b.bfnnnnncc.sfb.f.c.bnnnbvbbnnnnbb.nn
18571,3895903.951,ll.cc.bc.lbbbbbfpp.fsppppspw.b.pbbb.
18573,3896002.602,SlspSspSSpsSSSpffSfSs
18574,3896028.092,cffsp.sps.ssp.p.p.pps.
18575,3896560.366,SSfbbSS.SpffSS.psppSl.sSSSlSS.SS.fessssppwsw.fSsbbbS.S.SfSS.fsSS.sSSS
18576,3896758.282,fSSSsSSSSppSspssspsSS.sSSpp.SsSp.bbibb.biSSppppSsSpSp.pssS.sppsSp.pSSspSSpSSpp.bpfSsSsbbb.ffbbbbb.ssp
18578,3897156.506,sppppspsess
18579,3897267.468,.b.fsbbbbbbcfss.s.
18580,3897914.719,.b.bb.Sbl.lbbbsppbbblbbbssspblbbbb
18581,3897925.345,SSSp.SS.sSSSSSsSSSSsS
18582,3898181.007,SlsSpSlpp.c.bb.pSlSppbbss.
18584,3898464.246,.b.c.psspfpwswpps
18585,3898482.816,.plwspwsppessppe
18586,3898770.758,.b.p.ssss.ssSsssbcs.fef.f.s
18587,3898801.957,.ws.wsssssswwssspswpwpb.b.
18588,3898841.795,lspsspSpsssss
18590,3899015.104,SSsSsSSSsSSSfSsSsSSSssssS.pSSSSpSpSppppsSSsSSSfSSSsSSpSppSppsSpSpsSsSSpSpS
18591,3899195.967,psseffssSpspe.p.
18593,3899384.271,sfs.fbbb.sbbb.ppppbblssppppbb
18595,3900105.441,bssswssepb.bb.bbbf
18596,3900467.101,ccS.S.cS.cSS.cc.c.SS.Sc.cb.SsppSssSsSSsbSs.pp.SsssSsS.pbsSs.pSbSsSSssS.lb.pS.S.S.S.SS.lssssssppSsSbsbSsspwssSlwsssscsssbb.sss.s.sspbppssslsl
18599,3900763.132,bbblpblpppp.p.Spbbb.bbbblbl.
18600,3900799.453,b.sbblssespccc.lbb
18601,3900825.516,.ccc.sp.bf.sf.t.b.bb.SbsppSncctt.t.
18604,3900995.161,splspsswsws.ppplppss
18606,3901315.439,clSsppswSweS
18609,3902120.939,bnnsssppsssl
18613,3903229.805,wfppsssppssspSsp
18616,3903560.196,f.bbbbbb.cc
18618,3903649.356,ssb.fnbbsb.bbbb.b.bfsbcb.ppppwplpfwssfbpssfpff.s.p.f.f.ssp.b.
18620,3904012.823,bbnbbbbbbccccccbbbbblpp
18622,3904593.834,fsspsppsSsssbpSSspssSfffSpppffpSpSspffepSpsspppSp
18623,3904908.379,.bbsfbbsssssp.tt.t.t.t.t.tttt.bttttbttttttttttttttttttttttnfttcttttttttttttt.t.t.t.t.t.tt.t
18624,3904912.7,ss.pssp.pssbncfbb
18625,3904918.586,pc.csp.sspppps
18626,3905085.567,cc.bbl.lbb.llbbblbblblbblbbb.
18629,3905663.146,ppf.bspsSpp.sSSSlllSbbs.eff.lSlSc.
18630,3905797.368,.f.fb.p.ss.b.bbbbeffffsb.b
18631,3905919.758,lbsSpSbee.ppSssSssSsspSs.SpspsSSSS
18634,3906927.463,.f.sswsw.sppwsss
18636,3907993.562,.SfpssSsSsSSs
18637,3908403.125,.spp.sspSssSSSSsSssS.s
18640,3909065.677,sSepSpSSpbbSl
18641,3909328.976,bbbbbbbb.pspsSpsppessp.pb.bb
18642,3909399.142,.SsSSSsffSsS.c.c.ssfp
18644,3909939.08,.ppbbbbbssspsppppppppp
18646,3910433.683,w.wsb.pswssp.p.ssssps.wps.w
18649,3911298.22,nb.bb.cccssssssssssssssSppSp
18655,3913178.719,bbsSpSsbSsSsSssS
18657,3913492.137,cnnc.flffSsSfe
18660,3914017.174,.pppsslsssls.fpppf
18661,3914152.556,sspppppp.eS
18663,3914448.13,fsssspSwsssswsppssspwspswSfspps.ppsss
18666,3915223.773,.pp.s.sppwsspsw
18667,3915951.541,ccS.bbb.b.i.fblbbbbbnbbibbcf.c.spp.sf.f.b.bfbf
18668,3916034.475,bbbbb.bbbbbb.b.bbbbb.bbbbbb.ll.cbbbb.bbbbb.bbbbbbbbb.bbsppsbbbbbb.bbbbbbbbbb.bbbb.bbb.b.bbbbb.bbbb.
18669,3916243.967,wspwspbpppsp
18675,3918303.931,fwssbbbbbff.pbbbf
18676,3918307.223,.sspssp.wspccbbbbb.b.
18680,3918857.006,plps.ppsppf.p.ppp
18682,3920057.616,nnnbnbtfbbbbbccccbbnnnnnnnbcsspssssspcc.
18683,3920313.413,bsssssfSSfff.ppSf
18688,3920577.932,.f.sssbbbbnibf
18689,3920903.555,sssSsppsSSpSSSsSSppsS.pppsbbeSSsn.ffsppss
18692,3921756.088,fs.pSsSsSpsSSS
18694,3921887.414,SfwsspppbssfSSs
18695,3922090.479,wssbSlspSbbbnf.
18698,3922811.444,c.pplb.b.bbb.bbfssssspppssspp.
18701,3923754.86,ssssspbpsppppppppppp
18702,3924420.08,bbttbtttttttb.btttttttttttttttttttttbbttttttbsssssssbf.sswpbl.tblbbbbbbbbbn.n.n.nnnn.btt.ttttttnbbbbblbbctbcttcnnnnn.nnnnccccc.nn.t.t.n.t.t.t.t.
18704,3924869.718,.lcc.fn.pp.pf.n
18706,3925355.235,.b.lbssssssbfss
18707,3925494.626,.bbseel.ssscnnnnbbbbb
18708,3925752.738,.bb.s.spppppl.cpsbbssSsspb
18710,3926150.631,lbbbwpwppppp.w
18711,3926155.749,sssebbppsppsppp
18712,3926217.519,ppeSppssSsspSpspSpSsp
18713,3926249.896,.spsspspbppp.
18714,3926483.97,bb.bbbbbbbbt.
18715,3926749.136,sssSsSssssSssSSsSSp.ps.ppsp.S.sps.fb.sfc
18717,3926998.884,t.ct.nn.tttt.t.ttt.tt.t.ttttt.ttpppppSSspppc
18718,3927261.583,.wsws.pppppspppppspppppp.c.c.cpc.bb
18724,3928331.141,nf.bSlSbbnnn.ffs.ss.s.s.bbbvnncc.c.f.
18726,3928490.537,Sc.c.clb.bnnS.bl.pS.pp.bfblfbbSbbbbbbccfpcc.ff.f.bcccccccnnnn
18730,3929839.148,Sp.SppSSp.p.p
18738,3931146.343,blsswspb.S.
18740,3931492.86,c.ppssss.s.lSfbSc.SS.S.b.pbbsl.cccb.Sbb.bb.bbbSb.bbbbb.bbbbbb
18741,3931674.706,sSsSsSsSsSSSSSeSsSssSsSpelSlp.SSS
18746,3932795.883,b.b.vb.bftnbssbspssssbp.pfttf.s.f.t.ssss.sf.ccfcc.t.
18747,3932847.539,llSpllslsSslS.sSpe.pbllw
18748,3933091.396,bb.bS.bbSc.b.SbbbbbS.Sbbbbbbbbbttttttb.tttt.SStttttbtbtttttbbbbbbntttn
18751,3933401.401,.f.b.n.b.bbbb.b.bbbbbb.p.bb.b.b.b.ss.tp
18752,3933421.392,.spppbb.blll
18754,3933511.05,.c.b.sse.bbn
18757,3934799.596,p.plbb.fspps.f
18758,3935086.066,lp.wppssp.s.wspw.psssssssssps.pp
18760,3935381.379,ScS.SbsSSffsfffSSsSppSSsSssss
18764,3936138.74,lbblsslbbb.b.nn.bflbcnnblnlcbf.bbln
18765,3936217.548,.SlSssSSs.S.b.c.Slslffbb
18769,3937388.086,bwss.swppw.ff.w.sw.f.f.
18770,3937603.147,SsssswspssSSsSbsssSpsppppffpbssppsssssssfpsSsSsS
18771,3937712.684,bib.b.bbnb.sp.fsppssssp.p.n.nbsppsppppsp.fff.f.fpp.f.ppps.psssppp.sp
18773,3938113.735,.bbb.b.pfsSs.b.nnn.bb.f
18777,3939427.435,pSl.pspbbb.b.
18782,3940182.78,bb.SSsSSsSSsSp.SpspSsSsSsSSsSsSppSpSSsSSsSS
18783,3941919.431,SplS.pSSSSfSsSSpSSp.p.p.bb.
18785,3942129.98,.ssssssssssbwbbb
18791,3943204.996,sfsbbb.fffffflfsssffsbffsbbb
18797,3943875.972,swwspsssss.b
18798,3944006.828,nf.f.bbsslbpepnbb.s.slspppn.c.pssspfff
18802,3944797.157,ppppppp.p.ssssss.pspssppf.sfpppppppplllff.pspppp.sss.sp.pp
18803,3944812.464,b.fncfb.b.b.bibbcc.b.nb.s.c
18804,3944946.234,pe.ppppfSsl.pppppp.pppp.lppppepp.
18808,3945233.948,llbbbbbbf.bl.ppppppppppspppp.pbbb.ff.b.c.
18810,3945384.98,.nncccccccccccccbbbbccccccccccccb.
18812,3946012.412,ssbpppssssps.
18816,3946716.194,sssssp.sbbb.f.bllfbeblsbbf.
18818,3946849.941,.SSsSSsSS.ssssSsSspsS
18819,3946886.277,bl.p.S.ppSssSSSSSlbppbbSS.cS.S.
18820,3946984.462,bflsssssppSslbb.pSssppbsSppppppppppfff.fbf.fpfs.s.sessewpssf
18823,3947457.396,bbb.llspppbbb.
18824,3947492.754,.f.bb.b.bb.bb.
18829,3948613.429,sps.pp.f.f.psppccc
18831,3948990.19,b.bbc.lbbbbbppssss.sppwpwpp.s
18838,3950153.268,wssspSpppppSsslwe.cbbcccwlfswpspsfc
18839,3950276.584,sspwpsssspppbc.
18840,3950443.282,ppS.SspffSSsSsfS
18842,3950631.279,fSfSsfsSSSsssSsSb.
18845,3951316.657,.cSS.SSfsfSpSSSsSSssSpppsSSsSSsp.pps.ns.
18848,3951913.901,.SSsSSsSsSssScspSsSS.pSpsSpppppssp.pp.pSsssSsSpp.b
18849,3952148.971,.ppbb.f.fssspl.Sb.
18852,3952389.057,SsSS.Sswsspss.sws
18853,3952468.862,sSppppSsSSpse
18854,3953225.925,fsp.ss.ss.esbsbbf.f.
18855,3953285.539,SS.cbbbSSsSsSssSpbb
18856,3953643.064,bbbbS.bbbbbbbssSpspsSspS.pwss
18859,3953847.685,ssSp.sSSpSpSSSSsS
18861,3954161.149,.SSScfsbbssSps
18862,3954318.804,sppp.p.bbbbbbbbn.b.nnnnnn.t.ff.nnn.ttt.t.bbb.nnc.b.bnn.nnnn.bbfn.c.n.nn.b.f
18865,3954973.435,.sssssssssssssssssSsssfsbfbbbbbb.
18868,3955764.244,.spp.ffp.ppppfffb
18871,3956432.501,ssspppps.lbblbb.ll
18874,3956793.384,bbwpspswb.fspssp
18876,3956886.833,.tt.fsSSsSpp.SspsS.ppsSSSSpc
18877,3957004.612,SsScc.cc.ccbbbc.ccc.cccci.nnccf.ss.nnnnnncnccccccccs.snn.cccccc.f.fs.cn.ff.
18879,3957538.321,cswswsspbbb
18880,3957601.967,bbspwswpswpspp.ssspppppppppppppl
18882,3957889.993,.pS.S.cfecSnn.nn
18883,3958363.072,fssssssssp.b
18885,3958551.888,.sbbfpbsssspsppsss.ppbbb.bb
18887,3958786.502,bsspsSsSssSspppsSpSf
18894,3960081.898,.ssssssssswwSsSsSssSSspsSSSSSsssSsSsSsSssSsSSSsSsssSSSssssssSSssSSSsS.
18895,3960102,bbb.sspwsbbffppfb.pp
18896,3960158.136,wssswbblsssslpb.b.l.l.c.cpsssss.pbs.
18897,3960555.308,S.swS.bspps.ppspsp.psp.pssps
18899,3961337.237,swsppppppe.pppp.ppppppppppppppppppp.SSesSfSpe
18902,3962118.188,.p.S.sssssss.sp.ppb.n
18906,3962461.059,fpe.fp.psp.s.s.f.pSssppsfpbfpspppps
18907,3962522.661,n.sps.f.pppp
18911,3963047.466,eplpewsspswppeswsppsppp
18912,3963174.694,.SSSf.SSppSSsS.spS
18914,3964062.324,SSlSspSppffsSpplspssp.p.fb
18920,3965106.09,ssSsf.bf.s.ffff.pS.sssSSsSsS
18926,3966387.752,fpfpppsppppp
18927,3966861.288,.ssssssppssssppss
18931,3967618.118,bbss.S.bssps.sSeSs
18932,3967751.767,f.cpf.cccfccbccc
18933,3968065.8,bS.pbpplpppswS.b
18934,3968244.004,c.cc.S.SsSSSs
18935,3969122.982,f.cc.sssssssssspfsssssss.f.cccc.sfss.sc.s.
18938,3970096.027,.sefessfffffwssf
18939,3970138.1,sppppsppslpppsbss.ppsssspbeeweswpppwws
18941,3971361.853,bspfp.pp.psp.psb
18942,3971548.458,.wpsppp.cpbbbbbbb.
18944,3972226.991,ff.ssssss.c.b.
18945,3972239.508,.b.blwsssppp.pss.psspssspss
18947,3973350.991,bl.bbbb.ttbttttttttttttttttttttttbbbbtttttttttttttttttttttttttttttttttttttttttttn.bf.n.nnn.t.n.n.n.n.n.tt.ttttttt.tttttttttttttttttt.ittttttttt.ttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt.cctttttttttttttttttttttttttttttttttttttttccc.tttttttttttttttttttt.ttccnbbbbctttttttbcttttf.fttnt.tnf.tttttftttttttntttttttttttttttttttt.ttttttttttt.ttttt.nn
18950,3974699.071,.cSblbb.b.cc.i.bbb
18952,3975455.239,.ssswpbbbbws
18953,3975707.837,wffesssspspss
18957,3976696.581,bslsppbbbbbbbsbsbbb
18963,3978190.953,.fffnnnlbbbblsbblbbnnnnnnnnnnbbbb.s.fnnbppbc.nffnnnnnn.ffbb.pf
18968,3978853.272,.b.SSS.f.spsp.p.w.sf.nf.s.f.psf.
18970,3979076.124,cbsSsss.ppp.ss.ssppss
18971,3979218.355,bbbbb.bb.b.sssss
18972,3979302.193,bb.f.fbbbcc.fffss.p.ppf.f.p.pbn.bb.bib.p.pbn.b.pp.p.ppff.ppf.sf.p.b.b.i.nb.ff
18978,3980593.202,cttttttttttttttttttttttbtbttttttttbttttttttttttttttttttttbtbbbttbtbbbtttttbbtttttttttttttttttttttttttttttttttttbttttttttttttt.t.tb.spppppppppppppppppppct.
18979,3980820.547,.S.pslcccc.bn
18980,3980831.89,sp.pppss.pspp.epp
18984,3981098.416,bbbbb.bbs.b.
18985,3981485.763,bs.s.ps.pf.bb.sf.fff.f.fbfbbbcp.sspspps.p
18987,3982432.829,lS.spppppp.pp.lb.fppb
18988,3982489.519,.ssspspbbbsssppsssspspbcbssSSp
18993,3983540.004,.spfsssSspl
18997,3984279.982,.ppswwssswpspppp.
19001,3984728.404,p.ccS.l.lSSSSSsspsSl.bllllbbllbbbblp
19002,3984731.44,sppppppspbspppppp
19004,3984876.145,bb.p.pppp.p.pp.p.
19007,3985764.664,c.c.cbbppss.ssf.ss.ppbn.
19009,3986130.022,.sssfsssssswsssswsswppswwsfwsbfsssfb.
19010,3986455.933,.wSSbbbblwbpppSbb.p.swlbssbSf.f.SsfSpf.SssSpbSffp.ss.SssSsSp
19012,3986739.889,ScScsspspplb
19014,3987036.711,tbbb.bbbbbt.b.f.esbb.n.b.nnnn
19015,3987410.138,lsss.slbbbbnbbb.bbf.blbb
19017,3987835.008,ssslbwssesp.swsplbp
19021,3988519.809,ssppspwpSswsSp
19022,3988795.183,nn.bbbS.nnn.f.fncbv
19024,3989907.634,b.bnbbf.if.bbccc.spp.pp.s.cnc.
19032,3991405.638,.fssspsp.pssbb
19033,3991593.458,sSsssSpSSSSsSs
19036,3992438.721,.sbb.p.f.f.b.b.bppsS
19037,3993003.336,bpssspsppcbbbbcbppspspppsspppfss.
19039,3993072.24,.SSfSssS.fSfS.
19045,3993914.919,ssspspppsppp
19047,3994167.359,b.bSSnn.snnnncf.ff.pttbf.cb.ssf.bn.fbb.bbb.bbb.bb.c.
19050,3995066.583,.b.ssppbsppppbb.bbbpSps.b
19055,3996160.096,.nfspppspps.sssssspfpp.p.ssp.p.sbbbf.b.b.sp
19059,3997845.342,c.bsws.lb.b
19060,3997922.782,S.bbbSll.bSclbbSb
19061,3998281.374,fpSSsspppf.nnnnnnnn.b.nnn.nns.n.nnn.b.f.pnnnnnn.nnnnnnnn
19063,3998635.509,.swsp.SpppSpp.ppp
19064,3998698.127,.nnn.sss.n.nnfn.nnnnnnnnb.
19066,3999101.003,sewsbb.clseSsss.spppwpssspwlswew.pbbbbpblbwsssppswppesswpwssppppbb
19067,3999233.502,.b.bbbbbbbnspswsppsppwwbbb.c.b.nnn
19069,3999377.689,.b.bnnb.n.ebbsSsSbssssfbbb
19071,3999971.775,.bbsSSfssffppSbbbppppp
19073,4000696.815,fspsspssspsppppssf.f
19079,4001993.015,.bsespSScbS.bbbbbb.tt.f.s.bi.
19082,4002817.292,.bb.b.bbbbbbbb.bb.
19083,4003216.764,bSsSspSssssSSpSSspspsps
19084,4003282.995,.b.bpppp.n.b.c
19086,4003726.556,bbbbbbbsppbbssspsspbSssb.bbb
19087,4003858.92,.fs.bfblsbblp
19088,4003972.765,.ssss.bb.p.sSsss.ssss.p.ppb.bb.fsssSSsfSb.ewes.
19091,4004576.602,p.pw.p.pppppppppppppp
19094,4004914.183,SsSsssSsSSSSp.
19095,4005377.735,pbS.Ssp.pbb.sps.cc.sS
19098,4006468.146,cswls.ssscc.cp.cc.csp
19100,4006997.216,lbbbSssppbn.b.SSb
19105,4008186.371,.p.ppfSslbbppsssssb
19106,4008188.955,fs.ssfbswbb
19107,4008265.669,Sblbc.pbSc.S.S.ScS.bbbcssssspssspp
19108,4008273.114,S.Sblb.SS.S.ccS.S.cS.S.SScScSc.S.SS.cccccccccccccccccc.S.bb.bbb.Sc.S.c.cc.Scc.S.bb.fsSSsSsSpffsssspffffpssssSSsbbbbb.bb.bb
19109,4008694.505,.sssSpp.ss.p.fnssSSSpSpp.ppSbbb
19110,4008811.465,sssswwpwsswssssp.wpwps.pspppf.S.beb.SpS.S.Ssppb
19112,4009647.365,S.Slcc.S.SSl.c.Sssf
19115,4010320.259,.bb.cbsssbc.ssc.c.bssss.lpppe.scc.nnncbbbfssss.n
19117,4010667.461,.ppSSppSpbbSspbfff
19118,4010944.944,f.S.b.bfbbb.p.p
19119,4011320.458,.pesspsspfp
19121,4011506.839,ssSSSsScScsSSSp.ssSssSsssSpSsSSp.SpSSpsS.sp.SpsSsppp
19123,4012062.908,b.bb.l.bbl.b
19124,4012238.02,.btt.tttt.btbttbttbtbbtttttbbttttttttttbbnb.
19125,4012515.647,ssssSpsSSsSss.sp.pppp.s.Sbbp.pssSpspp.sS
19126,4012837.503,bblbblSsSssSbfSppSSS
19130,4013441.415,bbwssssssswSSSs
19131,4013541.061,.s.p.l.pc.bbl.c.wSs.bbbb
19134,4013788.458,sSppspsSsppSsSSSS
19135,4013851.807,.sp.b.bbb.pbs.psbs.spsb
19136,4014047.836,.bSfbbbpb.flpssssslssf.plspssss.bbbbfsps.f
19138,4014632.45,.Sf.sspp.p.
19140,4015012.933,SbSblbbbfffwefffff
19141,4015089.623,bsssssssssssssp
19142,4015124.594,lbsSpsssepSSpsSppsSsSpSsSssSSplssSssspS.c.f.bbb.
19145,4015657.86,bbc.ssppp.c.ssS.bb.f.psppppbbbfeb
19152,4017297.863,s.pp.pl.blSSbblbss.p.f.f.fb.lb.nfbbnfb.bccncc
19153,4017494.889,f.bbbbnnnnnnnf
19155,4018151.569,.n.ff.bbbbbbbbllcn.bfnnnnnnn
19156,4018190.475,lcbbbwpSpwSpbbbl
19160,4018955.813,.nnnffc.sf.nnnnc.n.cc.
19161,4019001.485,c.S.SS.S.Scsppc
19162,4019062.505,S.SSSS.S.SSs.ssw
19163,4019183.787,nnnlcppssSp
19164,4019473.763,.sssSSsssspppss
19166,4019800.127,.sspS.sSss.ppppppppppppppppppp.sssssssspppssppwpsssppppp.
19167,4019953.455,.ps.pfsf.f.sf.bb
19169,4020348.736,.bebbbsb.bbfffpssp.p.bn.bb.
19170,4020468.611,f.f.c.bSlsb
19171,4020804.148,SSSbsppspsswssS
19172,4021328.953,bpswsswpwsspsswp.pswppp
19176,4022051.399,csp.pwsssss.
19178,4022496.743,.S.sSppslfbbbbbbb.bbpssppe.pp.ps.psspp.spssspssss
19180,4023060.221,sSssSssSsssSsSSsSSsSSsS
19185,4024234.219,bccnnbbbbbscpsnn
19186,4024263.085,p.psfpff.pspppSSp.p.
19194,4026245.819,.bf.SpSs.p.s.p.fbbb.cccw
19197,4026892.893,.b.bb.b.iiffi
19199,4027215.536,.f.nbiblbb.bbfffSsSn
19200,4027568.428,bbpS.b.cc.bb.cbb
19201,4027754.087,p.ssspssssf.
19203,4028259.595,spppspepSwwSpppSpSpspSpsSwssspSpbsSSsewpp
19205,4028839.567,.lb.s.bb.s.wbb.sfsffs.
19207,4028984.271,.blf.s.pp.p.f.p.pp.p.f.fffs.f.ppf.f.f.ppf.pp.n.p.f.sp.ifc.
19215,4030013.247,bbSSppp.s.fnnnbbfpbfsbbb.fbf.
19216,4030094.552,cc.c.ppp.ppppppsppf.s.sss.
19217,4030377.562,.ppnnbb.cbf.
19219,4030530.937,wspps.sssppspp
19220,4030565.829,plbbtttnbb.eS.ppppSppbppsssppffp.bbsbbbbbbt.ttttttttbbbbttt.pppppptttt.tttf.
19221,4030602.328,f.f.ep.bb.bfnifb.e.fp.b
19223,4030908.505,lbbssbbbb.b.
19224,4031202.723,bbSSSSsSpSSeSS
19225,4031324.033,.S.bbSS.S.S.c.Slbpp
19226,4031548.905,.b.b.bnffffff.b.b.b.b.b.fsp.pS
19229,4032030.194,.sp.p.pe.pwsppp.pp
19230,4032580.21,.fssvbnibfvfbbvsssbbbbbbncbcnnc.nn.fb.bbbbtttn.fbtt.btb.f.fs.bb.b.bbf.f.bcpbfb.fn.fbbt.ft.tb.ftb.ccccccc.b
19231,4033445.334,.sssbbbb.b.b
19233,4034128.198,.ccccccccccccc.ccc.ccccccccc.cccccccccc
