,newid,event_code_new
24551,4936500.113,fSfsSfSfSfSfSfSfSfsSswswsSlswpS.lS.wswsSsSsS.wswpsw.fSfsfSfSfSfSfSsSswsSlswpS.plSsw.swSsSsSs.wswsp.sw.SfSfsfSfSfSfSfSfsSswses.pS.swpwswsSsS.ws.w.sSfSfsfSfSfSfSfSsSswspwSp.swswspsSsSsSs.w.swbsSfSsfSfSfSfSfSfsSswspsS.ps.wspswsSsS.swsSfSfsSfSfSfSfSfsSsweswswpS.p.swswpSsSs.sw.s.wsSsSbeSsSeSsSsS.Sp.Sp.pSsSsSesw.spsSs.ps.sS.swsSes.s.s.w.swp.s.s.psSsp.sSsw.esw.sw.swpsw.s.s.swS.psS.swesSws.wsw.p.s.s.w.s.sp.SsSsS.ws.s.w.sw.p.s.SpsSsw.esSws.ws.s.w.s.swp.s.wsSp.s.sS.s.sSws.s.sw.p.s.sSspS.swswesS.s.s.sw.s.swp.Ses.sSs.s.swSsw.swp.s.sS.pS.s.swsewswsSp.sw.s.sS.psSsw.es.sw.sw.pw.s.s.s.sw.Sps.s.Sws.eswS.s.w.s.swp.s.s.sp.SsSsSsw.sw.s.s.w.swp.sw.swp.Ss.s.s.sSsw.eswsS.wspws.sS.psSsw.esS.s.swp.ws.s.s.sp.Swse.Ss.sS.sw.s.swp.s.swSp.esws.sSs.sS.sw.sw.swp.s.SpsSsw.esS.s.wpws.sSp.sSsw.eswS.sw.swps.w.s.s.s.swsS.swswSp.se.s.Ss.s.sw.wsp.s.sw.sSws.wS.pe.sS.s.swp.swp.s.s.s.swsSsw.swS.pse.s.sS.s.ws.swp.s.s.swSsp.Sws.wse.sS.s.wsp.wsp.s.s.s.wsSsw.wsSp.e.sSs.s.ws.swp.s.s.s.s.swSsws.swSp.es.sSs.swp.swp.s.s.s.w.sSws.w.pSs.es.sS.s.wsp.sw.s.s.s.w.sS.sS.psws.e.sSs.s.swp.wsp.s.s.s.swsSs.wsp.Se.sS.s.swsw.p.s.swsSws.wspS.e.s.Ss.S.s.wsws.p.s.s.Ssws.wswS.p.es.Ss.swspsw.s.s.sSsw.swsSp.e.s.Ss.s.sw.swp.s.s.s.s.sSsws.wse.sS.s.swS.pws.pwp.s.s.s.s.sws.swsSw.sS.p.sSs.swp.s.s.s.s.swsw.sSs.pSse.s.SsS.s.sws.wp.s.s.s.s.swsSs.wses.Ss.s.sw.Spws.wsp.s.s.swSswpS.e.s.sw.swp.s.s.s.w.sSsws.wsSp.e.sS.s.ws.wp.s.s.s.swsSswsSp.e.sSsS.swpsw.p.s.s.s.swsSws.sws.Spe.s.sS.s.swswsp.s.s.s.swsS.wsw.sSpe.s.Ss.s.sws.swp.s.s.s.swSs.wswsSp.e.s.sSs.sw.wsp.s.s.Ss.wswe.sSs.s.swS.pwsp.swp.s.s.swsSws.sws.Sp.s.swp.s.s.s.swsSsw.sS.spe.sSs.s.sw.wsp.s.s.s.s.s.wsSswS.pwse.s.Ss.S.s.ws.wsp.s.s.s.wSsws.wsp.Se.sSs.S.s.swp.swp.s.s.sw.sSsw.swS.pse.s.sS.s.swp.swp.s.s.s.swSs.swSws.pe.s.sS.s.sw.swp.s.s.s.s.swsSs.wsws.Spe.sS.s.swp.wsp.s.s.s.w.sS.pw.wsSse.s.sS.s.sw.swp.s.s.s.swsw.wsSsS.pes.sSs.sw.swp.s.s.s.s.swsSs.swswS.pe.s.Ss.s.sw.swp.s.s.swsSsw.ws.pSe.s.sS.s.ws.wsp.s.s.sws.S.pwse.S.Ssws.sws.s.s.s.swsSs.wsS.pe.sS.Ss.s.wsws.p.s.s.s.s.swSswsw.sp.Se.s.Ss.s.sws.wsp.s.s.s.wSs.wsws.Spe.sSs.s.sw.wsp.s.s.swsSs.swp.Se.sSs.s.sw.swp.s.s.swsw.swSspS.e.s.S.S.s.sw.sp.s.s.s.sSw.swse.s.SsS.s.swpw.sp.s.s.s.swsS.swS.p.esS.s.wsw.p.s.s.s.swsSwsws.s.Spe.s.Ss.s.ws.swp.s.s.sSsws.wspS.e.s.sSs.wspsw.p.s.s.swSsws.pwS.e.s.sS.s.swsw.p.s.s.s.swsws.wSp.Sse.sSs.S.s.sw.sp.s.s.swSsws.wsp.Se.s.Ss.s.wsws.p.s.s.swSs.swsS.pwe.s.sS.s.sw.wsp.s.s.s.s.swSs.swsSp.e.sS.s.s.swsw.p.s.s.swsw.SswsS.pe.s.sS.s.sw.spwp.s.s.Ssw.swsws.pS.e.sS.s.swpwp.s.s.s.swSsw.swsp.S.es.Ss.s.swp.wsp.s.s.s.swsSs.wswspS.e.s.sS.s.sws.wp.s.s.s.swsSws.ws.pSse.s.Ss.s.sw.spwp.s.s.swsSw.sws.Spe.s.Ss.s.sw.wsp.s.sw.sSsw.wsSp.se.s.sS.s.s.ws.swp.s.s.swsSsw.sp.Sswe.s.sSs.ws.swp.s.s.s.s.swsS.swS.pesw.sSs.sws.wp.s.s.swsS.swswsSp.e.s.sS.s.sw.wsp.s.s.s.wsSsSp.s.wswse.s.Ss.s.sw.spwp.s.s.s.swsSsw.swsp.Se.s.sS.s.sw.swp.s.s.swSs.wspsw.S.SsSs.wsp.s.s.s.s.swsSws.swp.Sse.sSs.s.sw.swp.s.s.s.swsSsw.swS.p.es.sSs.sw.wsp.s.s.swsSsw.ws.Spe.s.SsS.s.wsw.sp.s.s.sw.sw.SpsSses.Ss.S.s.s.wsws.p.s.s.s.swSs.wsw.Spse.s.sS.s.sw.wsp.s.s.s.s.swsSsws.wspS.e.s.sS.s.ws.wsp.s.s.swSsw.wsS.pe.sS.Ss.s.sw.swp.s.s.s.swSs.swsws.pSesSs.s.swswp.s.s.s.s.swsSwsS.psw.e.sS.s.sw.wsp.s.s.swsSsw.swS.pe.sS.S.s.sw.wsp.s.s.s.s.sw.swsSswsS.pe.s.Ss.s.sw.swp.s.s.swsSs.wswS.pe.s.SsS.s.s.sw.swp.s.swsSp.sw.wse.s.sS.s.sw.swp.p.s.s.s.swsSwsw.Sp.e.s.sS.s.sw.swp.s.s.s.swsS.swswsSp.e.s.sS.s.sw.swp.s.s.s.s.swsS.wswsS.pe.s.SsS.s.sw.swp.s.s.s.sw.swSswSp.e.s.sSs.ws.swp.s.s.s.w.sSsw.wsS.pe.s.sS.s.sw.wsp.s.s.s.swsSswsS.p.wse.sSs.s.sw.swp.s.s.sS.wswse.sSs.s.swSp.sw.wsp.s.swsSs.wswS.pe.sS.s.swsw.p.s.s.Ss.sw.sw.sSs.swS.pswp.s.s.swsSwsp.Sws.se.sS.s.wsw.p.s.s.s.swSs.wswsS.pe.s.sS.s.s.ws.wsp.s.s.swSswsw.S.ps.es.sS.s.swps.wp.s.s.sSs.swe.sSs.s.swSp.ws.swp.s.s.s.s.swsws.wpS.sSses.sS.S.s.wswp.s.s.s.swsSws.Spse.sSsS.sws.wsp.s.s.s.swsS.swsSp.e.s.sS.s.swps.wp.s.s.s.swSsw.swp.Sse.sSs.s.sw.swp.s.sw.Sps.wsSses.sS.s.sw.swp.s.s.swswsSs.swp.Ses.sSs.sw.wsp.s.s.s.s.swswS.S.spSeswSspws.s.p.sw.s.s.s.w.swS.psSse.s.SsS.s.sw.swp.s.s.swswS.S.sS.p.ses.s.sw.wsp.s.s.sw.Ssw.wsSp.e.s.Ss.s.sw.sp.s.s.swsS.sws.wsp.S.Ss.wsp.s.s.s.swsSs.wswsSp.e.s.sS.s.s.wpsp.s.sw.s.s.s.sSs.swSsp.e.s.s.sSswpws.p.s.s.swsSs.swS.p.es.Ss.s.swpw.s.s.s.wsSsw.sS.wpe.s.SsSs.ws.swp.s.s.s.s.s.w.s.swsSsws.sp.sSe.SsSs.s.swsw.p.s.sw.sSsw.swSp.se.s.sS.s.swsp.wsp.s.s.s.sSws.swSp.e.sSs.s.sw.wsp.s.s.s.s.swsSws.sSp.we.s.Ss.s.sw.wsp.s.s.s.swsws.wsS.psSe.s.sS.s.s.sw.swp.s.s.sSsw.swse.s.SsS.s.sw.pSwsws.p.s.s.s.swsS.wswspS.e.s.sS.s.swsw.p.s.s.sw.sS.wsS.psw.esS.S.s.swspws.s.s.s.swsSp.s.ws.esSs.s.swps.wp.s.s.swsSp.S.swsw.e.s.SsS.s.swpws.p.s.s.s.Ss.s.sp.seSsws.sw.s.wS.sSsw.p.s.s.sw.swsSp.se.s.SsS.s.swpwp.s.s.s.sws.wsSsS.pwse.swSs.s.wps.sp.sw.s.swSs.swp.SwsesSs.s.sw.swp.s.s.swsS.swsws.Spe.s.sS.s.s.s.sw.sS.wspw.sSse.swsS.s.sws.wsp.s.s.sw.Ss.Spsw.se.sw.sS.s.sw.swp.s.s.swsS.wswsSp.se.ws.sS.s.sws.wp.s.s.s.wSsw.sw.pSe.s.SsS.s.wswp.s.s.s.sw.psS.S.wsw.e.Ssws.s.swp.sw.s.s.swsSsw.swSp.se.sw.sS.s.sw.swp.s.s.s.swSs.Spsw.wse.swsS.s.sw.swp.s.s.sw.p.SsS.swswse.sw.Ss.s.sw.sp.s.s.sSsw.wses.sS.s.sw.wsp.s.s.swsSs.wSp.SsSs.swp.s.s.s.swSswsSp.e.sSs.swsw.p.s.s.s.s.swSsws.Sp.wse.ws.sS.s.sws.p.s.s.sw.sS.psws.wse.sS.s.ws.wsp.s.s.s.swsSsws.pSwse.ws.S.s.swsw.sp.s.swswseps.Ssw.s.s.s.sws.sSp.swsw.sS.es.s.swps.w.s.s.ws.wsw.sS.pse.ws.Ss.s.ws.wsp.s.s.sws.pSsSs.swswe.ws.s.S.Ssw.wsp.s.s.s.ws.sSs.wpsS.wse.sw.S.Ss.s.s.sw.swp.s.s.wsSsws.sws.pSe.sSsS.s.sws.wp.s.s.sw.sS.wsS.pwse.ws.Ss.s.sw.wsp.s.s.swsSwsSp.sw.se.ws.SsSs.sw.sp.s.s.sws.sSp.sSs.wsw.esw.s.sSswp.ws.s.s.s.s.s.w.wswSp.sSse.ws.sS.s.swsw.sp.s.s.s.wsSps.S.swswse.s.s.sSswps.wp.s.s.s.sw.SsS.ps.wsw.esw.s.wsps.wp.s.s.s.w.Ssp.Ssw.swse.s.sS.s.sws.wp.s.s.swSsws.wS.pse.swsS.s.sws.wp.s.s.swsSws.swp.Sse.sSsS.s.ws.pwsp.s.s.swSswS.p.swse.wsSs.s.wsws.p.s.s.s.s.swSsws.w.Spse.sw.sS.s.sws.p.s.s.s.swsw.Ssws.Spse.s.sS.s.sw.wsp.s.s.wsSsws.sesw.sS.s.swpS.sw.wsp.s.s.swSsws.swp.Se.sSsS.s.wsw.sp.s.s.s.sw.sS.Spsw.swse.sw.Ss.Ss.sw.wsp.s.s.s.swsSswsp.Sws.e.wsSsS.s.ws.wsp.s.s.s.swsSswsws.S.pse.sw.s.sSsws.wp.s.s.sws.SpsS.wswe.s.sSs.Ssws.p.s.s.s.swsSswS.p.wse.s.s.Ss.ws.swp.s.s.s.sw.wsSspS.swe.sw.sS.s.sws.wp.s.s.s.Sswes.wSsS.ps.ws.swp.s.w.s.s.s.sws.sS.Sp.wsw.e.Ss.s.swp.swp.s.s.swsSsws.w.Spe.s.Ss.ws.wsp.s.s.swsS.Spsw.swe.sSsS.s.sw.swp.s.s.s.wSswe.swSsS.s.sw.Spsw.swp.s.s.swsSp.swse.s.SsS.s.swsw.p.s.s.sw.ps.Ssw.swe.sw.sSs.sw.wsp.s.s.s.swSsw.Spe.sw.sw.sp.s.s.sw.sSp.w.swe.ws.Ss.S.s.sws.wp.s.s.s.s.swSs.wsS.pwse.sSs.s.ws.wsp.s.s.s.swSsp.wSs.we.sw.sS.s.ws.swp.s.s.s.swsS.sw.pSswe.s.sS.s.sws.wsp.s.s.sw.w.sS.pws.swp.Ss.s.s.s.Ssw.swswSp.eSsSsw.s.swp.swp.s.s.swSswsw.sSp.e.s.SsSs.sw.wsp.s.s.sw.sSpS.wsws.e.s.sS.s.swsw.p.s.s.s.swsSsw.sSp.we.sw.Ss.s.ws.wp.s.s.s.wsSp.s.swe.sS.s.ws.wsp.s.s.s.s.swSsSp.sw.swe.s.s.S.s.sw.wsp.s.s.s.Ss.wse.s.SsS.s.sw.Spws.swp.s.s.s.sw.swsSsS.pews.Ss.sw.sp.s.s.s.s.sSwsw.e.s.sS.s.wsp.swp.s.s.s.s.swsS.wsp.Ssw.e.SsSws.s.swsp.swp.s.s.s.sw.sS.p.sws.e.sSsw.s.swsp.wsp.s.s.s.wsSsw.ewSp.sS.s.ws.swp.s.s.s.sw.swsSs.pwSe.sw.sS.s.s.wsws.p.s.s.Ss.wse.s.SsS.s.s.sw.pSws.swp.s.s.s.s.Ss.wswe.ws.sS.s.swS.psw.swp.s.s.s.wsS.wsSp.sw.es.Ss.S.s.swp.wsp.s.s.s.wsSswSp.swe.s.SsS.s.wsw.p.s.s.sw.pS.wswsSsesw.SsSs.ws.swp.s.s.s.swSs.swS.pe.sS.s.sws.wp.s.s.sw.Ss.Spw.swse.ws.SsS.s.ws.wsp.s.s.s.sw.sSp.Ss.wswe.ws.s.sSsw.wsp.s.s.s.swsS.pwsw.se.swS.Ss.s.swsw.p.s.s.sw.sSw.sp.Sws.e.sS.s.swsp.ws.s.s.s.sws.sSws.swp.Se.s.Ss.s.sw.swp.s.s.sw.sSpS.sw.se.s.sS.s.sw.wsp.s.s.sw.Ss.Sp.wswse.swsS.s.sw.swp.s.s.s.swsSp.sws.e.wsS.s.sw.swp.s.s.sw.pSws.wSse.sw.SsSs.ws.wp.s.s.swsSw.swsp.Se.sw.s.swp.wsp.s.s.wSsSp.s.wswe.sw.sS.s.swsw.p.s.s.s.swsSws.wsS.pe.wsS.s.sws.wp.s.s.sw.sw.SpSswse.ws.Ss.s.sws.wp.s.s.s.swSswSp.sw.e.sS.s.wsws.p.s.s.swsSws.swS.pe.sw.sSs.ws.wp.s.s.s.swswSsws.SpesS.s.sw.sp.s.s.ws.sSwse.ws.Ss.swsw.p.s.s.s.s.wsSp.sws.we.sw.sS.S.s.sw.wsp.s.s.swsSws.S.psw.es.sS.s.sw.sp.s.s.s.swSspS.wswews.SsS.s.wsw.sp.s.s.sw.p.Ss.swswe.s.sS.s.sw.sp.s.s.s.swsSwsw.sS.pe.SsSsw.s.ws.wsp.s.s.sws.sSpsw.swe.s.SsS.s.ws.wsp.s.s.s.swsSs.w.pSswe.sw.SsS.s.sw.wsp.s.s.s.ws.ws.SpsSswe.sw.s.sSwsws.p.s.s.s.wp.Sws.sSes.sS.s.s.wswp.s.s.s.s.w.swspepsw.SsSs.swpS.sw.s.s.sw.sSp.sw.wse.swSs.S.s.ws.wp.s.s.s.wsS.p.wswe.sw.sS.s.sw.swp.s.s.s.swsSs.wswpS.e.sSsS.s.swp.wsp.s.s.s.sSw.swesS.s.wswp.s.s.s.sSws.swe.sSs.s.s.w.Spwsw.p.s.s.sw.Sp.Sswsw.e.sSs.s.sw.sp.s.s.s.wsSs.wSp.e.sw.Ss.swsw.p.s.s.s.swsS.p.swswe.s.SsS.s.sw.swp.s.s.s.Ssw.swe.sSsS.s.ws.swp.s.s.sw.Ss.pS.wswe.ws.Ss.s.wsw.sp.s.s.s.s.sws.SpsSs.wswes.s.SsS.sws.p.s.s.s.sw.wspS.sSswe.sSs.s.sw.swp.s.s.s.wsS.swsSp.e.s.sS.s.wsws.p.s.s.s.swsSs.wp.S.SsSs.wsp.s.s.s.sSsws.e.ws.SsSs.swp.Sws.swp.s.s.s.Sswsw.e.s.S.s.s.ws.pSsws.p.s.s.s.swSs.wswsS.pe.s.Ss.s.sws.p.s.s.s.wsSp.wswe.sS.s.sws.wp.s.s.s.sw.swpS.swSse.sw.SsSs.swsw.p.s.s.s.sSsws.e.wsSs.s.swp.Sws.wp.s.s.sw.sS.Sps.ws.esS.s.ws.swp.s.s.swsS.pSs.ws.e.sS.s.sws.p.s.s.swSspS.wswe.s.Ss.sws.wp.s.s.swsSs.w.Spwse.ws.Ss.s.sw.swp.s.s.swSs.pSws.we.sw.s.S.Ssws.wsp.s.s.sw.wsSsSp.wse.sw.Ss.s.swsw.p.s.s.swSsSp.wsw.e.s.sS.s.sws.wsp.s.sw.pSsS.swswe.sw.Ss.s.sw.wsp.s.s.wSs.wS.pswe.s.sS.s.sw.sp.s.s.sw.SpSs.wswe.s.sS.s.ws.wsp.s.s.s.s.wSp.Ss.wse.s.SsS.s.ws.swp.s.s.s.swsS.ws.Spswe.sw.Ss.s.s.sw.sp.s.s.s.wSp.wsSswe.s.sS.s.sw.wsp.s.s.swsSpsw.wse.s.sSs.ws.wp.s.s.s.swsSwsws.Sp.e.s.sSs.ws.wp.s.s.swsS.p.swsweSs.s.s.sws.wp.s.s.swSsws.wp.Se.s.s.wsw.p.s.s.s.s.swsSwsp.Ssw.e.s.SsSs.sw.sp.s.s.sw.SpSsws.wse.sw.SsSs.swsws.p.s.s.swSsw.wsS.pe.s.s.swps.wp.s.s.s.sw.ws.pSwsSe.swsS.s.swsw.sp.s.s.swsSswS.psw.e.sS.s.ws.swp.s.s.s.swsSp.w.swe.swSs.s.ws.wp.s.s.s.w.Ss.Sps.ws.es.sS.s.sws.pwp.s.s.wsSs.wswp.Se.s.sS.s.sw.swp.s.s.s.swSsw.wsSp.es.sS.s.wsw.p.s.s.sw.Sp.sSw.swe.s.SsS.s.s.sws.p.s.s.s.sws.wSswSp.e.sS.s.wsw.sp.s.s.s.sw.SsSp.s.wse.s.sS.s.ws.swp.s.s.s.swS.pSsw.swe.sSsS.s.swspw.p.s.s.swsS.Spsws.e.ws.SsS.s.ws.swp.s.s.swSsw.ws.Spe.s.Ss.s.sw.sp.s.s.s.swsSp.s.wse.sSsS.s.wsws.p.s.s.swsSswsw.S.pesw.s.ws.wp.s.s.sw.Sp.sS.swswe.s.SsS.s.sws.wsp.s.s.s.swS.p.wsSes.Ss.s.s.swswp.s.s.s.s.s.swSsS.pws.esSsSw.sws.p.wp.s.sw.sS.wspS.swe.s.s.sws.wp.s.s.s.s.swsSs.swS.pws.e.wsS.s.swsp.wsp.s.s.s.swswsws.S.pepwsp.SsSs.s.w.s.s.s.swsSsw.swSp.e.s.SsS.s.sw.swp.s.s.s.wsSswsS.psw.e.wsSsS.s.sw.sp.s.s.s.swsS.wses.SsS.s.wsw.p.s.s.sw.SpswsSws.e.ws.s.SsSsw.wsp.s.s.swsSws.pS.swe.s.SsS.s.wsws.p.s.s.swSspw.sSws.e.s.sS.s.sw.pwsp.s.s.s.swSsws.s.Swpe.s.S.Ss.ws.wp.s.s.s.swsSws.sw.Spe.s.Ss.s.wsws.p.s.s.s.swSsws.swp.Se.s.SsSs.ws.wsp.s.s.swswsS.pesS.s.wswp.s.s.s.s.ws.ws.pSswpSsS.s.s.s.swsws.Ssp.Ses.Ss.sws.wp.s.s.s.swpS.sSw.s.Sswsp.s.s.s.swsw.wswsS.pewsSs.s.s.w.s.sw.SsS.p.wsw.es.sS.S.s.s.ws.wp.s.s.s.s.wsS.sw.pw.Ss.s.wsp.s.s.s.s.wSspS.sw.wse.s.sSs.ws.swp.s.s.s.swSswp.S.e.ws.sSsws.p.s.s.s.swSsws.s.wSpe.s.Ss.s.s.sw.wsp.s.s.s.w.sSp.ws.wse.s.Ss.s.swps.wp.s.s.swSp.sSw.swse.swS.s.S.swp.s.spw.s.s.sw.swS.p.Swse.s
24553,4936978.286,sSsSsSsSsSsSpsSpsSpsSp.pSsSsSsSpb
24555,4937552.707,bSlb.c.c.c.c.c.c.c.c.Slp.bSlbfSbSls
24557,4938188.372,.f.f.s.sps.fsf.p.f.f.spcn
24558,4938220.363,c.cpb
24559,4938377.114,SlS.SlS.p.p.psSsp
24560,4938418.181,.s.clc.plcb.nbf.p.fc.n.pepcnb.c.f.b.b.
24561,4938679.067,sSsSpSpSsp.pspsp.psp.pspsp.ps
24562,4938769.829,bwsws.pb
24563,4939913.671,spslbpelplbsSbc
24565,4940155.749,S.p.pb.p.psSsSsS
24566,4940626.808,sSfSs
24567,4940833.081,.S.clSsfSsSspsSsSsSspSswsws.pfew.p.
24568,4941356.797,lSlsSp.Sl.c.c.c.c.
24569,4941440.374,sSsSsSpc
24570,4941969.831,S.sS.pSsSpSsSpsSpsSplsS.ScS.plspspspsp.pSpcS.c.ScS.lsSsSpSpsSpS.sSpSsS
24571,4941990.003,.b.sSwpSw
24572,4942009.882,.S.S.S.S.S.SlSlS.SlS.bS.fSfSfSfSfSfSfS
24573,4942037.878,SfbSfSfefSpe
24574,4942054.045,pS.pSpSpSpSpsSsSpS.psSpSpsSsSsSpS.pS.s.pSp.spSspSpspS.psp.Ss.pepS.spS.sp.pSsp.pSspS.p.S
24575,4942142.819,nbf.f.swsb.b.b.b.b.
24576,4942223.104,Slpc.S.S.bpcf.s.p.s.fbnbS.cS.bS.SlSl.S.bfn.b.bcbvbc.
24577,4942228.957,.p.S.Sp.spSpsSp.
24578,4942371.608,spb.p
24579,4943088.81,cbsSwswsweb.b.b.b.
24580,4943159.26,wsp.S.psp.psp.
24581,4943304.621,fsSsbfsSpSspSsSs
24582,4943320.933,bcfn.sSl.p.SlseSleSlspc.c
24583,4943510.182,spswpswsp.
24585,4943565.647,SsSsSsSsSsSsSepS.bp.p
24586,4943832.015,n.swsblb.f.f.f.s.bnfbf.bn.i.bsfsb.bf.fb.nbf.fswsp.pswsblbn.i.c.nb.fn.f.f.fbn.bf.fb.f.f.nb.cbnb.c.c.bn.f.sf.f.fbnf.c.bnc.b.b.ib.b.b.bn.i.b.nb.ib.c
24587,4943968.286,.S.lbweswesSwelbwelb
24589,4944470.11,l.cp.l.
24590,4944585.576,.p.p.p.p.swsp.sw
24591,4944758.201,wswse.wsewsws.pws.wswsp.pws.b
24593,4945034.138,.f.f.f.f.f.s.fsf.fp.pflfb.l.b.b.bf.p.s.spfs.p.sf.spsf.sps.f
24596,4945194.144,lbSsSsSsSsSsSsSsSswSs.
24597,4945438.309,swp.plswslsSsblswswsp.pswslwseswsb
24599,4945875.7,Ssbs.sSsSspwSpwSsSwspSweSwepSwswSs
24600,4945936.273,slpsws
24603,4946532.371,.lS.cS.cS.cS.S.cS.bS.lbS.S.cS.b.S.SlSlsSsSsSp.pb.
24604,4946684.767,.b.b.lbfsfb
24605,4946827.139,fsesesesbse
24607,4947287.152,.cp.lSb.p.elSfpSfpsSfp.cfsp.s.f.p.b.c.s.p
24608,4947397.616,lswseswpspswlswlb.cl.c.lblb.l.b.l.s.pse.
24609,4947401.066,slSb.bs
24610,4947612.933,spspspsps
24611,4947872.167,SlS.b
24612,4947952.535,lbSlpsSsSs.
24616,4948740.993,Sp.efp
24617,4948803.07,.cS.clS.cS.S.S.cS.S.cS.cS.cS.c.b.bf
24618,4949151.343,Slswp.wswsws.swswp
24619,4949497.506,swpspswspS.bS.cS.cS.bS.cS.S
24620,4949633.759,sSp.p
24621,4949806.361,swpswp.swp
24622,4949822.598,SsSlSl
24623,4949908.862,bsSsSbp
24624,4949919.907,sf.f.f.fsSsS
24625,4950488.629,sps.pspsp.p.p.lsSesSplp.pc.lpbpepbl.fspsespspspspsp.b.b.psbsp.psp.p.p.psebp.p.psp.psp.p.p.ps.p.p.sp.se
24626,4950581.109,blsSsSsSsSsSsSlbl
24627,4950665.585,.p.f.f.f.
24629,4950809.809,wsc.lfbf.bf.bf.lf.
24630,4950967.492,swsp.Sc.ScS.lfefefb
24632,4951112.275,ebsbebswspe.febf.f.psp.bp
24633,4951324.44,SbpsSsplSp.p.sp.ps.s.p
24634,4951546.919,.b.SsS.p.p.p.p
24635,4951681.742,lswsSlsSsSsSsSsSpS.psSpS.psSsSpSpsSsSsSsSsSsSsSsSsSsSpSpsSsSsSsSsSl.Sc
24637,4952059.025,.fblf.fn.bf.nf.cb.bf.b.s.psf.f.pf.f.sf.f.sf.f.fb.i.b.i.nbfc.nbc.f.f.spspsfb.b.b.f.p.c.c.bc
24638,4952714.914,bepsws
24639,4952760.432,efweflbl.l.flbpS.
24640,4952851.995,SlSeswpswpswpswpswspswspswspswspswspswspswpswpwsfeswspfeswsS.pSpSlcSlbS.pS.pS.pspSlsp.S.cpS.sp.pfsf
24641,4952868.163,f.f.fsf.p.p.f.p.f.f.f.f.f.p.sblpbfws.p.pwsfp.bfbncsSsfsSp.pn.n.c.p.pb.c.c.b
24642,4953055.223,c.c.bl.c.lbl.ws.p.
24644,4953327.966,pl.b.lsSswlb
24646,4953592.508,psSpf.
24647,4953955.025,.cS.cS.cS.S.cS.cS.cS.cS.cspspsfsp.p
24649,4954086.435,p.p.p.p.f.f.f.bf.p.fn.sp.e.ps.pe.p.sp
24650,4954181.206,wsp.fswspws.pfwswsp.swpws.pswfsw.psws.p.p.p
24651,4954229.509,pSpSpSpeSpSlsS.S.cbS.S.cb.f.p.p.sSsSsSsS.sbswswpwsws.sws.b.sSs.psp.pspsSsSsSpsSsSsSsSp.sSsSsSpsSsSsSsSsSsSsSsSsSpsSsSsSp.psSp.psSsSpsSsSpsSp
24654,4954651.357,c.c.c.b.lSb.ep.b.s
24655,4954807.973,lSlsb.f.splSsp.sp.psp.pSlSspsp.pspsp.psp.psp.psp.psp.sp.bib.c.f.s.f.sesf.fbc.nbf.f.fsf.fcbf.b.f.f.spspsf.pf.fs.pb.b.f.f.b.
24657,4955542.036,.psp.p
24658,4955860.572,fSsSpSl
24659,4956092.359,p.pnb.b.
24661,4956945.628,fSfSfSfSfSfl.b
24662,4957205.262,swsp.l.
24663,4957497.32,nbspsps
24664,4957914.287,sSsSs
24665,4957972.057,SpsSpsSsSpSpsSsSsS
24666,4957983.335,.S.c.Sc.S.ScS.S.bsS.S.lbl
24667,4958015.149,lsSsSsSpspsSsSp.psSsSeSlesSsSsSsSsSsSsSsSsSesSsSsSsSsSsSsSp.pe.p.p
24669,4958237.479,sSsSsSsSsSsSsSsSsSsSsSsSsSsSpbp.
24672,4958601.301,swlpswsf.f.bnfn.
24673,4958977.662,f.Slpbn.ep.lSp.n.f.p.p.p.f.p.pspsp.psp.pspenbf.SlpSlfn.np.fbn.bn.c.f.b.cbn.n.n.c.fbn.c.c.fbn.b.i.nfnf.fb.b.bf.fb.b.b.bn.c.f.bf
24674,4959272.826,lsSlblelblb.blbebnb.bn.c.sps.ps.p.b.b.swsb
24680,4960439.783,.p.n.c.b.p.p.c.s.psp.c.c.n.c.f.pfwswsp.pwsp.pswp.pswp.pswp.pwsp.pwsp.wsp.pwsp.psw
24682,4960541.422,psws.c.lp.
24684,4961655.694,s.plf
24685,4961970.667,sws.pswsp.pswp.pswp.ps.ps
24686,4962083.162,pfsws
24687,4962107.721,ncn.n.
24688,4962597.233,sf.pfsfefwefbfbf.ps.
24689,4962674.165,SbSlbseSsSl
24690,4962701.83,b.swb.b.b.b.swsp.
24692,4963395.298,swpspswsp.pswspswspws.pws.p.p.sp.s.psp.ps.p.p.p.p.p.p.pswsp.psp.s.p.ps.pspsp.ps.p.p.p
24693,4963511.876,.S.sSsSsS.p.ScsSscS.sSsSpSsSpsSsSsSsSesSsSsSsSpSpSpSsSsSsSsSpSpSsSsSsSsSsSsS.SsSsSsSsSsS.SsS.lS.S.S.cS.p.sp.f.f
24694,4963906.449,SsSsSpSpSp
24695,4964254.205,sSsSsbsbse
24697,4965379.778,bSl.sSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSep
24698,4965416.263,.SlbsSsSsSsSsSe
24699,4965623.99,fb.p.p.sws.b.p.
24701,4966417.253,.l.l.bl.blspb.b.b.b.lbl.b.
24702,4966419.74,SlSfsbSlb.
